ruṭ,,1,atma
ruṭ,,10,para
ruṭh,,1,para
ruṭh,,1,atma
ruṣ,1,1,para
ruṣ,1,4,para
rūṣ,,1,para
rūṣ,,10,para
sabhāj,,10,para
śabd,,10,para
śac,,1,atma
sac,1,1,atma
śad,2,1,atma
śad,2,6,atma
sad,2,1,para
sad,2,6,para
sādh,1,1,para
sag,,1,para
sagh,,5,para
sah,1,1,atma
sah,3,4,para
saj,2,1,para
sajj,1,1,para
sajj,1,1,para
śak,,5,para
śākh,,1,para
sakṣ,,1,para
sākṣ,,1,para
śal,1,1,atma
śal,1,1,para
śal,1,10,atma
śāl,,1,atma
śāl,,10,atma
sal,,1,para
śalbh,,1,atma
śam,1,4,para
sam,1,1,para
sam,1,10,para
sāmaya,1,10,para
śamb,,1,para
śamb,,10,para
śaṃs,,1,para
san,1,1,para
san,1,8,para
śaṅk,,1,atma
sāntv,,10,para
śap,3,1,para
śap,3,4,para
sap,1,1,para
śāḍ,,1,atma
śaṇ,,1,para
śaṇ,,10,para
śarb,,1,para
sarb,,1,para
sarj,1,1,para
sarj,2,1,para
śaṇḍ,,1,atma
śarv,,1,para
śaś,,1,para
śas,1,1,para
śās,1,2,para
sas,,2,para
satr,,10,atma
śav,,1,para
śaṭ,,1,para
śaṭ,,10,atma
śaṭh,1,10,atma
śaṭh,2,10,para
śaṭh,3,10,para
śaṭh,4,1,para
śaṭh,4,10,para
saṭ,,1,para
saṭh,1,10,para
sāṭ,,10,para
saṭṭ,,10,para
say,,1,atma
śañc,,1,atma
sañj,1,1,para
sañj,2,1,para
śaṣ,,1,para
ścut,1,1,para
sai,,1,para
sek,,1,atma
śel,,1,para
śev,,1,atma
sev,,1,atma
śṝ,,9,para
sṛ,,1,para
sṛ,,3,para
sṛ,,10,para
sṝ,,9,para
sṛbh,,1,para
śṛdh,,1,para
sṛj,1,6,para
sṛmbh,,1,para
sṛp,,1,para
śi,1,3,para
śi,1,5,para
śī,1,2,atma
śī,3,4,atma
si,1,5,para
si,1,9,para
śībh,,1,atma
sic,1,6,para
sidh,1,1,para
sidh,2,1,para
sidh,3,4,para
śīk,,1,atma
śikṣ,,1,para
śil,,6,para
śīl,1,1,para
śīl,1,10,para
sil,,6,para
śim,,4,para
śiṅgh,,1,para
śiṅkh,,1,para
siv,,4,para
śiṭ,,1,para
siṭ,,1,para
śiñj,,2,atma
śiñj,,1,atma
śiñj,,10,atma
śiṣ,1,1,para
śiṣ,2,7,para
skabh,,5,para
skabh,,9,para
skabh,,1,atma
skhad,,1,atma
skhal,,1,para
skambh,,5,para
skambh,,9,para
skambh,,1,atma
skand,,1,para
skandh,,10,para
sku,,5,para
sku,,9,para
skumbh,,5,para
skumbh,,9,para
skund,,1,atma
ślāgh,,1,atma
ślākh,,1,para
ślaṅg,,1,para
ślaṅk,,1,atma
ślath,,1,para
śliṣ,1,1,para
śliṣ,2,4,para
ślok,,1,atma
śloṇ,,1,para
smṛ,2,1,para
smi,,1,atma
śmīl,,1,para
smiṭ,,10,para
snā,1,2,para
snā,1,4,para
śnath,,1,para
snai,,1,para
snih,1,4,para
snih,1,1,para
snih,1,10,para
sniṭ,,10,para
snu,1,2,para
snuc,,1,atma
snuh,1,4,para
snus,,4,para
śo,,3,para
śo,,4,para
so,1,4,para
śoṇ,,1,para
śauṭ,,1,para
sphal,,1,para
spand,,1,atma
sphar,,6,para
spardh,,1,atma
sphaṇḍ,,10,para
sparṣ,,1,atma
spaś,3,1,para
spaś,4,10,para
sphaṭ,,1,para
sphaṭ,,10,para
sphāy,,1,atma
spṛ,1,5,para
spṝ,,9,para
spṛdh,,1,atma
spṛh,1,10,para
spṛś,1,6,para
sphiṭ,,10,para
sphiṭṭ,,10,para
sphul,,6,para
sphuḍ,,6,para
sphur,1,6,para
sphūrch,,1,para
sphūrj,,1,para
sphuṇḍ,,1,atma
sphuṇḍ,,10,para
sphuṇṭ,,1,para
sphuṇṭ,,10,para
sphuṭ,,6,para
sphuṭ,,1,para
sphuṭṭ,,10,para
śrā,,1,para
śrā,,4,para
śrā,,2,para
śram,1,4,para
śrambh,,1,atma
sraṃh,,1,atma
sraṃs,1,1,atma
śraṅg,,1,para
śraṅg,,1,para
śraṅk,,1,atma
śraṅk,,1,atma
śranth,,9,para
śraṇ,,1,para
śraṇ,,10,para
sras,1,1,atma
śrath,,9,para
śrai,,1,para
śrai,,4,para
śrai,,2,para
srek,,1,atma
śri,1,1,para
śrī,1,9,para
sribh,,1,para
sridh,1,1,para
srimbh,,1,para
sriv,,4,para
srīv,,4,para
śriṣ,1,1,para
śroṇ,,1,para
śroṇ,,1,para
śru,1,5,para
sru,,1,para
sthā,1,1,para
stabh,,5,para
stabh,,9,para
stabh,,1,atma
sthag,,1,para
stak,,1,para
sthal,,1,para
stam,1,1,para
stam,1,10,para
stambh,,5,para
stambh,,9,para
stambh,,1,atma
stan,,1,para
stai,,1,para
sten,,10,para
step,,1,atma
step,,10,para
stṛ,1,5,para
stṛ,1,9,para
stṝ,1,5,para
stṝ,1,9,para
stṛh,,6,para
stṝh,,6,para
stṛkṣ,,1,para
stigh,,5,para
stim,,4,para
stīm,,4,para
stip,,1,atma
sthir,,1,para
stu,1,2,para
stubh,1,1,para
stubh,1,1,atma
stuc,,1,atma
sthūl,,10,atma
stumbh,,5,para
stumbh,,9,para
stūp,,4,para
stūp,,10,para
sthuḍ,,6,para
styai,,1,para
styai,,1,atma
śu,1,1,para
su,1,1,para
su,2,1,para
su,2,2,para
su,3,5,para
sū,1,6,para
sū,2,2,atma
śubh,1,1,atma
śubh,1,6,para
subh,,9,para
subh,,6,para
subh,,1,para
śuc,1,1,para
śuc,1,4,para
śuc,3,4,para
sūc,,10,para
śucy,2,1,para
śudh,,1,para
śudh,,4,para
sūd,1,1,atma
suh,,4,para
śuk,,1,para
sukh,,10,para
sukh,,4,para
śūl,,1,para
śūl,,4,para
śulb,,10,para
śulk,,10,para
śulv,,10,para
śumbh,2,1,para
śun,,6,para
śundh,,1,para
śundh,,4,para
śūr,,4,atma
śūr,,10,atma
sur,,6,para
sur,,10,para
sūr,,4,atma
sūr,,10,atma
sūrkṣ,,1,para
sūrkṣy,,1,para
śūrp,,10,para
śuṇḍ,,1,para
śuṇṭh,,1,para
śuṇṭh,,10,para
sūtr,,10,para
śuṭh,,1,para
śuṭh,,10,para
suṭṭ,,10,para
śuṣ,1,4,para
śuṣ,3,6,para
śūṣ,,1,para
sūṣ,,1,para
śvabhr,,10,para
śvac,,1,atma
svad,,1,atma
svād,,1,atma
śvaj,,1,atma
svaj,,1,atma
śval,,1,para
śvalk,,10,para
śvall,,1,para
svan,1,1,para
śvaṅg,,1,para
svaṅg,,1,para
śvaṅk,,1,atma
svap,1,2,para
svar,1,10,para
svar,2,1,para
svard,,1,atma
śvaṇṭh,2,10,para
śvas,1,2,para
śvātr,,1,para
śvaṭh,1,10,para
śvaṭh,2,10,para
śvañc,,1,atma
śvañj,,1,atma
svañj,,1,atma
svṛ,,1,para
śvi,,1,para
svid,2,1,atma
śvind,,1,atma
śvit,1,1,atma
syad,,1,atma
syam,,1,para
syam,,10,para
syam,,10,atma
syand,,1,atma
śyai,,1,para
tak,,2,para
tak,,1,para
takṣ,1,1,para
takṣ,1,2,atma
takṣ,1,5,atma
tal,,1,para
tal,,10,para
tam,,4,atma
tamb,,1,para
taṃs,,1,para
tan,1,1,para
tan,1,10,para
tan,2,4,para
tan,3,8,para
tand,,1,atma
tandr,,1,para
taṅg,,1,para
taṅk,,1,para
tap,1,4,atma
tap,2,1,atma
tap,2,4,atma
taḍ,,10,para
tarb,,1,para
tard,,1,para
tarj,,1,atma
tark,,10,para
taṇḍ,,1,atma
tharv,,1,para
tas,1,4,para
taṭ,,1,para
tay,,1,atma
tāy,,1,atma
tañc,1,1,para
tañc,2,7,para
tep,,1,atma
tev,,1,atma
tṝ,,1,para
tṝ,,5,para
tṝ,,3,para
tṝ,,6,para
tṛd,,7,atma
tṛh,,7,para
tṛh,,6,para
tṛkṣ,,1,para
tṛmp,,6,para
tṛmph,,6,para
tṛp,1,4,atma
tṛp,1,5,atma
tṛp,1,6,atma
tṛp,1,1,atma
tṛph,,6,para
tṛṇ,,8,para
tṛṣ,1,4,atma
tig,,5,para
tigh,,5,para
tij,,1,para
tik,,1,para
tik,,5,para
tīk,,1,atma
til,1,1,para
til,2,6,para
til,2,10,para
till,,1,para
tim,,4,para
tīm,,4,para
tip,,1,para
tīv,,1,para
toḍ,,1,atma
trakh,,1,para
traṃs,,1,para
traṃs,,10,para
trap,,1,para
tras,1,10,para
tras,2,1,atma
tras,2,4,atma
trai,,1,atma
triṅkh,,1,para
trauk,,1,atma
trup,,1,para
truṭ,,6,atma
truṭ,,4,atma
tsar,,1,para
tu,1,2,para
tubh,,1,para
tubh,,4,para
tubh,,9,para
tud,1,6,para
tuh,,1,para
tuj,2,6,atma
tul,,10,atma
tūl,,1,para
tūl,,10,para
tumb,,1,para
tumb,,10,para
tump,,1,para
tump,,6,para
tumph,,1,para
tumph,,6,para
tund,,1,para
tup,,1,para
tup,,6,para
tuph,,1,para
tuph,,6,para
tuḍ,,1,para
tuḍ,,6,para
tūḍ,,1,para
thuḍ,,6,para
tuḍḍ,,1,para
tuṇ,,6,para
tur,1,6,atma
tur,1,4,atma
tūṇ,,10,para
tuṇḍ,,1,atma
turv,,1,para
thurv,,1,para
tuś,1,1,atma
tuś,2,1,atma
tus,,1,para
tuṭ,,6,para
tuṣ,,4,para
tūṣ,,1,para
tvac,1,6,para
tvakṣ,,1,para
tvaṅg,,1,para
tvar,,1,para
tvañc,,1,para
tvañc,,7,para
tviṣ,1,1,atma
tyaj,1,1,para
u,4,5,para
u,4,2,atma
u,4,1,atma
ubh,,9,para
ubh,,6,para
ubj,,6,para
uc,,4,para
uch,1,1,para
uch,2,1,para
ud,2,7,para
ud,2,6,para
udhras,1,9,para
udhras,2,10,para
uh,,1,para
ūh,1,1,para
ūh,2,1,para
ujjh,,6,para
ukh,,1,para
ukṣ,1,1,para
ulaḍ,,10,para
und,2,7,para
und,2,6,para
uṅkh,,6,para
ūrd,,1,atma
ūrṇu,,2,para
ūrv,,1,para
uṭh,,1,para
ūy,,1,atma
uñch,,1,para
uñch,,6,para
uṣ,1,1,para
uṣ,1,9,para
ūṣ,,1,para
vā,2,2,para
vabhr,,1,para
vac,,2,para
vac,,3,para
vad,,1,para
vah,1,1,para
vāh,1,1,atma
vaj,,1,para
vaj,,10,para
vak,2,1,atma
vakh,,1,para
vakk,,1,atma
vakṣ,,1,para
val,,1,atma
valbh,,1,atma
valg,,1,para
valh,,1,atma
valh,,10,para
valk,,10,para
vall,,1,para
vam,,1,para
van,1,1,para
van,1,8,para
vand,,1,atma
vaṅg,,1,para
vaṅgh,,1,atma
vaṅk,2,1,atma
vaṅkh,,1,para
vāṅkṣ,,1,para
vap,1,1,para
vap,2,1,para
vaḍḍh,,1,para
vaṇ,,1,para
varc,,1,atma
vardh,,10,para
varh,,1,atma
varh,,10,para
varph,,1,para
vaṇḍ,,1,atma
vaṇḍ,,10,para
varṇ,,10,para
vaṇṭ,,1,para
vaṇṭ,,10,para
vaṇṭh,,1,atma
vaś,,2,para
vas,2,6,para
vas,3,10,para
vas,4,2,atma
vas,5,1,para
vas,5,10,para
vas,8,4,para
vāś,,4,atma
vās,2,10,para
vask,,1,atma
vast,,10,atma
vāt,2,10,para
vāvṛt,,4,atma
vaṭ,,1,para
vaṭ,,10,para
vaṭh,,1,para
vaṭṭ,,1,para
vay,,1,atma
vay,,1,para
vañc,,1,para
vāñch,,1,para
vaṣ,,1,para
vaṣk,,1,atma
ve,1,1,para
vai,1,1,para
vedh,,1,atma
veh,,1,atma
veh,,1,para
vehl,,1,para
vekṣ,,10,para
vel,1,1,para
vel,2,10,para
vell,,1,para
ven,,1,para
ves,,1,para
veth,,1,atma
vevī,,2,atma
veṭy,,1,para
veṣṭ,,1,atma
vṛ,1,5,para
vṛ,1,9,para
vṛ,1,1,para
vṛ,1,5,atma
vṛ,1,9,atma
vṛ,1,1,atma
vṛ,2,5,para
vṛ,2,9,para
vṛdh,,1,atma
vṛh,1,6,para
vṛj,1,1,para
vṛj,1,7,para
vṛj,1,2,atma
vṛk,,1,atma
vṛkṣ,,1,atma
vṛṇ,,8,para
vṛṇ,,6,para
vṛś,,4,para
vṛt,1,1,atma
vṛṣ,,1,para
vī,1,2,para
vic,,7,para
vich,,10,para
vid,1,2,para
vid,3,6,para
vid,5,7,atma
vidh,1,6,para
vidh,2,6,atma
vidh,5,1,atma
vij,1,6,atma
vij,1,1,para
vij,1,3,para
vīj,,1,para
vil,,6,para
vil,,10,para
vil,,6,para
vil,,10,para
vip,1,1,atma
viḍ,1,1,para
vīr,2,10,atma
viṇṭ,,10,para
viś,,1,para
viś,1,6,para
vis,,4,para
vith,,1,atma
vitt,,10,para
viṭ,,1,para
viṭ,,1,para
viṣ,1,3,para
viṣ,1,1,para
viṣ,4,9,para
viṣk,,10,para
vlī,,9,para
vraj,,1,para
vraj,,10,para
vraṇ,1,1,para
vraṇ,2,1,para
vraṇ,2,10,para
vraśc,,6,para
vrī,,9,para
vrī,,4,atma
vrīḍ,,1,atma
vrīḍ,,4,para
vrīḍ,,10,para
vruḍ,,6,para
vrūs,,1,para
vrūs,,10,para
vuṇṭ,,10,para
vyac,,6,para
vyadh,,4,para
vyap,,10,para
vyath,,1,atma
vyay,,1,para
vyay,,10,para
vyay,2,10,para
vye,,1,para
vyuṣ,1,4,para
vyuṣ,1,10,para
ṭal,,1,para
ṭaṅk,,10,para
ṭik,,1,atma
ṭīk,,1,atma
ṭip,,10,para
ṭauk,,1,atma
ṭval,,1,para
yā,1,2,para
yabh,,1,para
yāc,,1,para
yaj,1,1,para
yakṣ,,1,para
yakṣ,,10,atma
yam,,1,para
yantr,,10,para
yantr,,1,para
yas,,4,para
yat,2,1,atma
yat,2,10,atma
yeṣ,,1,para
yauṭ,,1,para
yu,1,3,para
yu,2,2,para
yuch,,1,para
yudh,1,4,atma
yudh,1,1,para
yuj,1,7,para
yuṅg,,1,para
yup,,4,para
yut,2,1,atma
yūṣ,,1,para
ṣaṭṭ,,10,para
ṣaṣk,,1,para
ṣukk,,1,atma
ṣvakk,,1,atma
ṣvaṣk,,1,para
ṣvaṣk,,1,atma
ṣṭhiv,,1,para
ṣṭhiv,,4,para
ṣṭhīv,,1,para
ṣṭhīv,,4,para
