"128","dhānā","dhānā","Feminine",1,,
"129","dhāraṇā","dhāraṇā","Feminine",1,,
"130","dhārā","dhārā","Feminine",1,,
"131","dhītā","dhītā","Feminine",1,,
"132","dhurā","dhurā","Feminine",1,,
"133","nanā","nanā","Feminine",1,,
"134","nāvā","nāvā","Feminine",1,,
"135","nāsā","nāsā","Feminine",1,,
"136","nāsikā","nāsikā","Feminine",1,,
"137","nidrā","nidrā","Feminine",1,,
"138","nindā","nindā","Feminine",1,,
"139","niṣṭhā","niṣṭhā","Feminine",1,,
"140","naukā","naukā","Feminine",1,,
"141","paṭṭikā","paṭṭikā","Feminine",1,,
"142","paṇḍā","paṇḍā","Feminine",1,,
"143","patrikā","patrikā","Feminine",1,,
"144","pādakandukakrīḍā","pādakandukakrīḍā","Feminine",1,,
"145","pāpā","pāpā","Feminine",1,,
"146","pālikā","pālikā","Feminine",1,,
"147","picchorā","picchorā","Feminine",1,,
"148","pipāsā","pipāsā","Feminine",1,,
"149","pipīlikā","pipīlikā","Feminine",1,,
"150","pīḍā","pīḍā","Feminine",1,,
"151","pūjā","pūjā","Feminine",1,,
"152","pūrṇimā","pūrṇimā","Feminine",1,,
"153","pṛcchā","pṛcchā","Feminine",1,,
"154","pṛtanā","pṛtanā","Feminine",1,,
"155","pṛtanyā","pṛtanyā","Feminine",1,,
"156","paulikā","paulikā","Feminine",1,,
"157","prajñā","prajñā","Feminine",1,,
"158","pratijñā","pratijñā","Feminine",1,,
"159","pratimā","pratimā","Feminine",1,,
"160","pratiśākhā","pratiśākhā","Feminine",1,,
"161","prabhā","prabhā","Feminine",1,,
"162","prahelikā","prahelikā","Feminine",1,,
"163","prākṛta","prākṛta","Feminine",1,,
"164","prāptikā","prāptikā","Feminine",1,,
"165","phaḍiṅgā","phaḍiṅgā","Feminine",1,,
"166","bahutā","bahutā","Feminine",1,,
"167","bāndhava","bāndhava","Feminine",1,,
"168","bālakrīḍā","bālakrīḍā","Feminine",1,,
"169","bālā","bālā","Feminine",1,,
"170","bālikā","bālikā","Feminine",1,,
"171","biḍālā","biḍālā","Feminine",1,,
"172","bubhukṣā","bubhukṣā","Feminine",1,,
"173","bhagavadgītā","bhagavadgītā","Feminine",1,,
"174","bhartsanā","bhartsanā","Feminine",1,,
"175","bhaśirā","bhaśirā","Feminine",1,,
"176","bhastrā","bhastrā","Feminine",1,,
"177","bhāryā","bhāryā","Feminine",1,,
"178","bhāvajñā","bhāvajñā","Feminine",1,,
"179","bhāṣā","bhāṣā","Feminine",1,,
"180","bhiṇḍā","bhiṇḍā","Feminine",1,,
"181","majjā","majjā","Feminine",1,,
"182","mañjuṣā","mañjuṣā","Feminine",1,,
"183","mañjūṣā","mañjūṣā","Feminine",1,,
"184","maṇḍalikā","maṇḍalikā","Feminine",1,,
"185","madirā","madirā","Feminine",1,,
"186","manā","manā","Feminine",1,,
"187","mandurā","mandurā","Feminine",1,,
"188","manyā","manyā","Feminine",1,,
"189","maryādā","maryādā","Feminine",1,,
"190","mahilā","mahilā","Feminine",1,,
"191","mātā","mātā","Feminine",1,,
"192","mātrā","mātrā","Feminine",1,,
"193","māyā","māyā","Feminine",1,,
"194","mālā","mālā","Feminine",1,,
"195","mīmāṃsā","mīmāṃsā","Feminine",1,,
"196","mūrkhatā","mūrkhatā","Feminine",1,,
"197","mūrchā","mūrchā","Feminine",1,,
"198","mūlikā","mūlikā","Feminine",1,,
"199","mṛttikā","mṛttikā","Feminine",1,,
"200","methikā","methikā","Feminine",1,,
"201","medhā","medhā","Feminine",1,,
"202","mendhikā","mendhikā","Feminine",1,,
"203","mauktikamālā","mauktikamālā","Feminine",1,,
"204","yama","yama","Feminine",1,,
"205","yavanikā","yavanikā","Feminine",1,,
"206","yavyā","yavyā","Feminine",1,,
"207","yahvā","yahvā","Feminine",1,,
"208","yā","yā","Feminine",1,,
"209","yātanā","yātanā","Feminine",1,,
