"1242","kṣetram","kṣetra","Neuter",2,,
"1243","kṣetranāmam","kṣetranāma","Neuter",2,,
"1244","khananam","khanana","Neuter",2,,
"1245","khanitram","khanitra","Neuter",2,,
"1246","khānam","khāna","Neuter",2,,
"1247","khelanam","khelana","Neuter",2,,
"1248","khyātam","khyāta","Neuter",2,,
"1249","gaṇitam","gaṇita","Neuter",2,,
"1250","gamanam","gamana","Neuter",2,,
"1251","garbhadhāraṇam","garbhadhāraṇa","Neuter",2,,
"1252","gātram","gātra","Neuter",2,,
"1253","gānam","gāna","Neuter",2,,
"1254","gṛñjanam","gṛñjana","Neuter",2,,
"1255","gokulam","gokula","Neuter",2,,
"1256","grathanam","grathana","Neuter",2,,
"1257","ghṛtam","ghṛta","Neuter",2,,
"1258","caritram","caritra","Neuter",2,,
"1259","cāturyam","cāturya","Neuter",2,,
"1260","cikkaṇam","cikkaṇa","Neuter",2,,
"1261","citram","citra","Neuter",2,,
"1262","cumbanam","cumbana","Neuter",2,,
"1263","chattram","chattra","Neuter",2,,
"1264","chatram","chatra","Neuter",2,,
"1265","chalam","chala","Neuter",2,,
"1266","chidram","chidra","Neuter",2,,
"1267","jaṅgalam","jaṅgala","Neuter",2,,
"1268","jananam","janana","Neuter",2,,
"1269","jānam","jāna","Neuter",2,,
"1270","jābālipuram","jābālipura","Neuter",2,,
"1271","jālapṛṣṭham","jālapṛṣṭha","Neuter",2,,
"1272","jīvitam","jīvita","Neuter",2,,
"1273","juṣṭam","juṣṭa","Neuter",2,,
"1274","jñānam","jñāna","Neuter",2,,
"1275","jyāyastvam","jyāyastva","Neuter",2,,
"1276","ḍīnam","ḍīna","Neuter",2,,
"1277","takram","takra","Neuter",2,,
"1278","takvam","takva","Neuter",2,,
"1279","tanam","tana","Neuter",2,,
"1280","tantram","tantra","Neuter",2,,
"1281","taptam","tapta","Neuter",2,,
"1282","tamisram","tamisra","Neuter",2,,
"1283","talātalam","talātala","Neuter",2,,
"1284","tavasyam","tavasya","Neuter",2,,
"1285","tāmram","tāmra","Neuter",2,,
"1286","tālakam","tālaka","Neuter",2,,
"1287","tuccham","tuccha","Neuter",2,,
"1288","tumulam","tumula","Neuter",2,,
"1289","turaspeyam","turaspeya","Neuter",2,,
"1290","tṛṇam","tṛṇa","Neuter",2,,
"1291","tailam","taila","Neuter",2,,
"1292","toyam","toya","Neuter",2,,
"1293","trāṇam","trāṇa","Neuter",2,,
"1294","tvaritam","tvarita","Neuter",2,,
"1295","dantagharṣaṇam","dantagharṣaṇa","Neuter",2,,
"1296","darśanam","darśana","Neuter",2,,
"1297","dākṣiṇyam","dākṣiṇya","Neuter",2,,
"1298","dānam","dāna","Neuter",2,,
"1299","dāridram","dāridra","Neuter",2,,
"1300","dāridryam","dāridrya","Neuter",2,,
"1301","dāruṇam","dāruṇa","Neuter",2,,
"1302","diṅmukham","diṅmukha","Neuter",2,,
"1303","duḥkham","duḥkha","Neuter",2,,
"1304","dugdham","dugdha","Neuter",2,,
"1305","dugdhāgram","dugdhāgra","Neuter",2,,
"1306","duroṇam","duroṇa","Neuter",2,,
"1307","duryoṇam","duryoṇa","Neuter",2,,
"1308","dūram","dūra","Neuter",2,,
"1309","dūratvam","dūratva","Neuter",2,,
"1310","dūrīkaraṇam","dūrīkaraṇa","Neuter",2,,
"1311","dṛḍham","dṛḍha","Neuter",2,,
"1312","dyūtam","dyūta","Neuter",2,,
"1313","drupadam","drupada","Neuter",2,,
"1314","dvāram","dvāra","Neuter",2,,
"1315","dhanam","dhana","Neuter",2,,
"1316","dharuṇam","dharuṇa","Neuter",2,,
"1317","dhartram","dhartra","Neuter",2,,
"1318","dharmacakram","dharmacakra","Neuter",2,,
"1319","dharmayuddham","dharmayuddha","Neuter",2,,
"1320","dhāneyakam","dhāneyaka","Neuter",2,,
"1321","dhānyam","dhānya","Neuter",2,,
"1322","dhāritam","dhārita","Neuter",2,,
"1323","dhīryam","dhīrya","Neuter",2,,
"1324","dhairyam","dhairya","Neuter",2,,
"1325","dhoritam","dhorita","Neuter",2,,
"1326","dhvāntam","dhvānta","Neuter",2,,
"1327","naktam","nakta","Neuter",2,,
"1328","nagaram","nagara","Neuter",2,,
"1329","nabhyam","nabhya","Neuter",2,,
"1330","namanam","namana","Neuter",2,,
"1331","navanītam","navanīta","Neuter",2,,
"1332","nimnam","nimna","Neuter",2,,
"1333","nirbhayam","nirbhaya","Neuter",2,,
"1334","nirvāṇam","nirvāṇa","Neuter",2,,
"1335","nīkṣaṇam","nīkṣaṇa","Neuter",2,,
"1336","nīl̤am","nīl̤a","Neuter",2,,
"1337","nṛmṇam","nṛmṇa","Neuter",2,,
"1338","nekṣaṇam","nekṣaṇa","Neuter",2,,
"1339","nyūnam","nyūna","Neuter",2,,
"1340","pakvam","pakva","Neuter",2,,
"1341","pañcaśīlam","pañcaśīla","Neuter",2,,
"1342","paṭhanam","paṭhana","Neuter",2,,
"1343","pattram","pattra","Neuter",2,,
"1344","padam","pada","Neuter",2,,
"1345","panasam","panasa","Neuter",2,,
"1346","payohimam","payohima","Neuter",2,,
"1347","parasmaipadam","parasmaipada","Neuter",2,,
"1348","pariṇītam","pariṇīta","Neuter",2,,
"1349","parivartanam","parivartana","Neuter",2,,
"1350","parivartitam","parivartita","Neuter",2,,
"1351","parṇam","parṇa","Neuter",2,,
"1352","paryuṣitavākyam","paryuṣitavākya","Neuter",2,,
"1353","palāyanam","palāyana","Neuter",2,,
"1354","pātram","pātra","Neuter",2,,
"1355","pādatrāṇam","pādatrāṇa","Neuter",2,,
"1356","pādāṃśukam","pādāṃśuka","Neuter",2,,
"1357","pādopadhānam","pādopadhāna","Neuter",2,,
"1358","pānam","pāna","Neuter",2,,
"1359","pānīyam","pānīya","Neuter",2,,
"1360","puṃścihnam","puṃścihna","Neuter",2,,
"1361","pullam","pulla","Neuter",2,,
"1362","puṣpam","puṣpa","Neuter",2,,
"1363","pustakam","pustaka","Neuter",2,,
"1364","pṛṣṭham","pṛṣṭha","Neuter",2,,
"1365","pauṃsyam","pauṃsya","Neuter",2,,
"1366","pauruṣam","pauruṣa","Neuter",2,,
"1367","pauṣṭikam","pauṣṭika","Neuter",2,,
"1368","pyāyanam","pyāyana","Neuter",2,,
"1369","praügam","praüga","Neuter",2,,
"1370","prakṣālanam","prakṣālana","Neuter",2,,
"1371","prajñānam","prajñāna","Neuter",2,,
"1372","pradūṣaṇam","pradūṣaṇa","Neuter",2,,
"1373","prāpyakam","prāpyaka","Neuter",2,,
"1374","preṣaṇam","preṣaṇa","Neuter",2,,
"1375","phalakam","phalaka","Neuter",2,,
"1376","phalanam","phalana","Neuter",2,,
"1377","phullam","phulla","Neuter",2,,
"1378","bandhanam","bandhana","Neuter",2,,
"1379","barjahyam","barjahya","Neuter",2,,
"1380","basayānam","basayāna","Neuter",2,,
"1381","bahutvam","bahutva","Neuter",2,,
"1382","bālyam","bālya","Neuter",2,,
"1383","bilam","bila","Neuter",2,,
"1384","bījam","bīja","Neuter",2,,
"1385","bukkanam","bukkana","Neuter",2,,
"1386","buddhīndriyam","buddhīndriya","Neuter",2,,
"1387","bhajanam","bhajana","Neuter",2,,
"1388","bhayam","bhaya","Neuter",2,,
